time,Speed pointer 1,RPM pointer 1,Gear pointer 1,
1650921165153,1.740770244396117e-06,1000.298095703125,0,
1650921165164,1.740770244396117e-06,1000.298095703125,0,
1650921165179,2.173317170672817e-06,1000.298095703125,0,
1650921165194,1.2162130360593437e-06,1000.298095703125,0,
1650921165209,2.2450993242273398e-07,1000.298095703125,0,
1650921165224,3.1925623034112505e-07,1000.298095703125,0,
1650921165239,2.7185993189959845e-07,1000.298095703125,0,
1650921165254,3.250584086345043e-07,1000.298095703125,0,
1650921165269,3.250584086345043e-07,1000.298095703125,0,
1650921165284,6.36593085800996e-07,1000.298095703125,0,
1650921165299,8.502798323206662e-07,1000.298095703125,0,
1650921165314,1.1815664038294926e-06,1000.298095703125,0,
1650921165329,8.150947223839466e-07,1000.298095703125,0,
1650921165344,1.1095023637608392e-06,1000.298095703125,0,
1650921165359,9.393847903993446e-07,1000.298095703125,0,
1650921165374,3.0427193564719346e-07,1000.298095703125,0,
1650921165389,8.187059847841738e-07,1000.298095703125,0,
1650921165404,8.187059847841738e-07,1000.298095703125,0,
1650921165419,5.851897526554239e-07,1000.298095703125,0,
1650921165434,7.24286053355172e-07,1000.298095703125,0,
1650921165449,2.2810222617408726e-06,1000.298095703125,0,
1650921165464,2.713412186494679e-06,1000.298095703125,0,
1650921165479,1.513791858087643e-06,1000.298095703125,0,
1650921165493,2.761706241471984e-08,1000.298095703125,0,
1650921165508,1.5438346281371196e-06,1000.298095703125,0,
1650921165523,1.2827396176362527e-06,1000.298095703125,0,
1650921165538,1.2827396176362527e-06,1000.298095703125,0,
1650921165553,9.424788913747761e-07,1000.298095703125,0,
1650921165568,2.5577126052667154e-06,1000.298095703125,0,
1650921165583,2.125620767401415e-06,1000.298095703125,0,
1650921165598,2.125620767401415e-06,1000.298095703125,0,
1650921165613,5.379907292990538e-07,1000.298095703125,0,
1650921165628,1.816701455936709e-07,1000.298095703125,0,
1650921165643,1.364609119036686e-07,1000.298095703125,0,
1650921165658,1.5884231174823071e-07,1000.298095703125,0,
1650921165673,8.009438943190617e-07,1000.298095703125,0,
1650921165688,8.040340730985918e-07,1000.298095703125,0,
1650921165703,1.3913219163441681e-06,1000.298095703125,0,
1650921165718,1.3913219163441681e-06,1000.298095703125,0,
1650921165733,1.3626008694700431e-06,1000.298095703125,0,
1650921165748,7.349373731813102e-07,1000.298095703125,0,
1650921165763,4.601930072567484e-07,1000.298095703125,0,
1650921165778,1.6778082567725505e-07,1000.298095703125,0,
1650921165793,4.704998057825094e-10,1000.298095703125,0,
1650921165808,8.64364153585484e-07,1000.298095703125,0,
1650921165823,9.911466349876719e-07,1000.298095703125,0,
1650921165838,9.911466349876719e-07,1000.298095703125,0,
1650921165852,1.5369922721220064e-06,1000.298095703125,0,
1650921165867,1.4134128605292062e-06,1000.298095703125,0,
1650921165882,6.429374934668886e-07,1000.298095703125,0,
1650921165897,6.136751835583709e-07,1000.298095703125,0,
1650921165912,3.7363773230936204e-07,1000.298095703125,0,
1650921165927,1.7292194343099254e-07,1000.298095703125,0,
1650921165942,7.140045568121423e-07,1000.298095703125,0,
1650921165957,8.953306860348675e-07,1000.298095703125,0,
1650921165972,1.494146317781997e-06,1000.298095703125,0,
1650921165987,1.4142772215564037e-06,1000.298095703125,0,
1650921166002,6.714120672768331e-07,1000.298095703125,0,
1650921166017,6.714120672768331e-07,1000.298095703125,0,
1650921166032,5.846083013238967e-07,1000.298095703125,0,
1650921166047,3.385457318927365e-07,1000.298095703125,0,
1650921166062,3.142791342725104e-07,1000.298095703125,0,
1650921166077,1.3755823147221236e-06,1000.298095703125,0,
1650921166092,2.7726077860279474e-06,1000.298095703125,0,
1650921166107,2.1984353679727064e-06,1000.298095703125,0,
1650921166122,7.439181217705482e-07,1000.298095703125,0,
1650921166137,7.836238182790112e-07,1000.298095703125,0,
1650921166152,7.836238182790112e-07,1000.298095703125,0,
1650921166167,7.838202691345941e-07,1000.298095703125,0,
