time,Speed pointer 1,RPM pointer 1,Gear pointer 1,
1650920700049,3.2933069178398e-06,1000.3524780273438,0,
1650920700064,3.450616986810928e-06,1000.3524780273438,0,
1650920700079,3.344897777424194e-06,1000.3524780273438,0,
1650920700094,2.9461662052199244e-06,1000.3524780273438,0,
1650920700109,2.572289986346732e-06,1000.3524780273438,0,
1650920700124,2.7020362267649034e-06,1000.3524780273438,0,
1650920700139,2.7020362267649034e-06,1000.3524780273438,0,
1650920700154,3.2742741495894734e-06,1000.3524780273438,0,
1650920700169,3.463285111138248e-06,1000.3524780273438,0,
1650920700184,3.373015942997881e-06,1000.3524780273438,0,
1650920700199,2.9778541374980705e-06,1000.3524780273438,0,
1650920700214,2.9778541374980705e-06,1000.3524780273438,0,
1650920700229,2.6017712571047014e-06,1000.3524780273438,0,
1650920700244,2.726008005993208e-06,1000.3524780273438,0,
1650920700258,3.034613200725289e-06,1000.3524780273438,0,
1650920700273,3.2839320738276e-06,1000.3524780273438,0,
1650920700288,3.2119228308147285e-06,1000.3524780273438,0,
1650920700303,2.8873903374915244e-06,1000.3524780273438,0,
1650920700318,2.599353365440038e-06,1000.3524780273438,0,
1650920700333,2.763946213235613e-06,1000.3524780273438,0,
1650920700348,2.763946213235613e-06,1000.3524780273438,0,
1650920700363,3.067844090764993e-06,1000.3524780273438,0,
1650920700378,3.295552687632153e-06,1000.3524780273438,0,
1650920700393,3.449444193392992e-06,1000.3524780273438,0,
1650920700408,3.3418805287510622e-06,1000.3524780273438,0,
1650920700423,2.942048695331323e-06,1000.3524780273438,0,
1650920700438,2.568930995039409e-06,1000.3524780273438,0,
1650920700453,2.6993277515430236e-06,1000.3524780273438,0,
1650920700468,2.6993277515430236e-06,1000.3524780273438,0,
1650920700483,3.016639539055177e-06,1000.3524780273438,0,
1650920700498,3.273940592407598e-06,1000.3524780273438,0,
1650920700513,3.463682332949247e-06,1000.3524780273438,0,
1650920700528,3.3736569093889557e-06,1000.3524780273438,0,
1650920700543,2.9778209409414558e-06,1000.3524780273438,0,
1650920700558,2.60149090536288e-06,1000.3524780273438,0,
1650920700573,2.7243565909884637e-06,1000.3524780273438,0,
1650920700588,3.0318269637064077e-06,1000.3524780273438,0,
1650920700603,3.0318269637064077e-06,1000.3524780273438,0,
1650920700618,3.2826985716383206e-06,1000.3524780273438,0,
1650920700632,3.211002194802859e-06,1000.3524780273438,0,
1650920700647,3.143566573271528e-06,1000.3524780273438,0,
1650920700662,2.834458200595691e-06,1000.3524780273438,0,
1650920700677,2.7036271603719797e-06,1000.3524780273438,0,
1650920700692,2.923355850725784e-06,1000.3524780273438,0,
1650920700707,3.181186229994637e-06,1000.3524780273438,0,
1650920700722,3.379310783202527e-06,1000.3524780273438,0,
1650920700737,3.2753043797129067e-06,1000.3524780273438,0,
1650920700752,2.9000023005210096e-06,1000.3524780273438,0,
1650920700768,2.5713725335663185e-06,1000.3524780273438,0,
1650920700783,2.722695171542e-06,1000.3524780273438,0,
1650920700798,2.722695171542e-06,1000.3524780273438,0,
1650920700813,3.035271902263048e-06,1000.3524780273438,0,
1650920700828,3.2763355193310417e-06,1000.3524780273438,0,
1650920700843,3.44741692970274e-06,1000.3524780273438,0,
1650920700858,3.3531696317368187e-06,1000.3524780273438,0,
1650920700873,2.9638233627338195e-06,1000.3524780273438,0,
1650920700888,2.593299086584011e-06,1000.3524780273438,0,
1650920700903,2.719440772125381e-06,1000.3524780273438,0,
1650920700917,2.719440772125381e-06,1000.3524780273438,0,
1650920700932,3.029877234439482e-06,1000.3524780273438,0,
1650920700947,3.2800883218442323e-06,1000.3524780273438,0,
1650920700962,3.4616418815858196e-06,1000.3524780273438,0,
1650920700977,3.115383378826664e-06,1000.3524780273438,0,
1650920700992,2.7406674689700594e-06,1000.3524780273438,0,
1650920701007,2.6558373065199703e-06,1000.3524780273438,0,
1650920701023,2.8673441647697473e-06,1000.3524780273438,0,
1650920701038,3.1536046662949957e-06,1000.3524780273438,0,
1650920701053,3.1536046662949957e-06,1000.3524780273438,0,
1650920701068,3.3585117762413574e-06,1000.3524780273438,0,
1650920701083,3.2742389066697797e-06,1000.3524780273438,0,
1650920701098,2.6033176254713908e-06,1000.3524780273438,0,
1650920701113,2.6033176254713908e-06,1000.3524780273438,0,
1650920701127,2.7514927296579117e-06,1000.3524780273438,0,
1650920701142,3.058336915273685e-06,1000.3524780273438,0,
1650920701157,3.292936526122503e-06,1000.3524780273438,0,
1650920701172,3.201810613973066e-06,1000.3524780273438,0,
1650920701187,3.1161027891357662e-06,1000.3524780273438,0,
1650920701202,2.8096799269405892e-06,1000.3524780273438,0,
1650920701217,2.6889549644693034e-06,1000.3524780273438,0,
1650920701232,2.6889549644693034e-06,1000.3524780273438,0,
1650920701247,2.915760433097603e-06,1000.3524780273438,0,
1650920701262,3.1757745091454126e-06,1000.3524780273438,0,
1650920701277,3.3655146580713335e-06,1000.3524780273438,0,
1650920701292,3.2634352464810945e-06,1000.3524780273438,0,
1650920701307,3.1560807656205725e-06,1000.3524780273438,0,
1650920701322,2.8065153401257703e-06,1000.3524780273438,0,
1650920701337,2.662766064531752e-06,1000.3524780273438,0,
1650920701352,2.8914014365000185e-06,1000.3524780273438,0,
1650920701367,2.8914014365000185e-06,1000.3524780273438,0,
1650920701382,3.1612892144039506e-06,1000.3524780273438,0,
1650920701397,3.3744295251381118e-06,1000.3524780273438,0,
1650920701412,3.2822651974129258e-06,1000.3524780273438,0,
1650920701427,2.911884394052322e-06,1000.3524780273438,0,
1650920701442,2.5823981104622362e-06,1000.3524780273438,0,
1650920701457,2.731024551394512e-06,1000.3524780273438,0,
1650920701472,3.038500608454342e-06,1000.3524780273438,0,
1650920701487,3.2800787721498637e-06,1000.3524780273438,0,
1650920701502,3.2800787721498637e-06,1000.3524780273438,0,
1650920701517,3.452814553384087e-06,1000.3524780273438,0,
1650920701532,3.354517957632197e-06,1000.3524780273438,0,
1650920701547,2.964530949611799e-06,1000.3524780273438,0,
1650920701562,2.5932724838639842e-06,1000.3524780273438,0,
1650920701577,2.7190228593099164e-06,1000.3524780273438,0,
1650920701592,3.0287837944342755e-06,1000.3524780273438,0,
1650920701607,3.2792465844977414e-06,1000.3524780273438,0,
1650920701622,3.4613688058016123e-06,1000.3524780273438,0,
1650920701637,3.4613688058016123e-06,1000.3524780273438,0,
1650920701652,2.976328687509522e-06,1000.3524780273438,0,
1650920701667,2.6019758934126003e-06,1000.3524780273438,0,
1650920701682,2.7270821192360017e-06,1000.3524780273438,0,
1650920701697,3.0381067972484743e-06,1000.3524780273438,0,
1650920701712,3.0381067972484743e-06,1000.3524780273438,0,
1650920701727,3.290104359621182e-06,1000.3524780273438,0,
1650920701742,3.2177010780287674e-06,1000.3524780273438,0,
1650920701757,3.1471727197640575e-06,1000.3524780273438,0,
1650920701772,2.837276042555459e-06,1000.3524780273438,0,
1650920701787,2.7043038244300988e-06,1000.3524780273438,0,
1650920701802,2.9235516194603406e-06,1000.3524780273438,0,
1650920701817,2.9235516194603406e-06,1000.3524780273438,0,
1650920701832,3.378668907316751e-06,1000.3524780273438,0,
1650920701847,3.274952632636996e-06,1000.3524780273438,0,
1650920701862,3.274952632636996e-06,1000.3524780273438,0,
1650920701877,2.899980017900816e-06,1000.3524780273438,0,
1650920701892,2.571566710685147e-06,1000.3524780273438,0,
1650920701907,2.722946419453365e-06,1000.3524780273438,0,
1650920701922,3.0354735827131663e-06,1000.3524780273438,0,
1650920701937,3.276592678957968e-06,1000.3524780273438,0,
1650920701952,3.447715471338597e-06,1000.3524780273438,0,
1650920701967,3.447715471338597e-06,1000.3524780273438,0,
1650920701982,3.3528324365761364e-06,1000.3524780273438,0,
1650920701997,2.96628081741801e-06,1000.3524780273438,0,
1650920702012,2.5945560082618613e-06,1000.3524780273438,0,
1650920702027,2.7193486857868265e-06,1000.3524780273438,0,
1650920702042,3.028645096492255e-06,1000.3524780273438,0,
1650920702057,3.2775860745459795e-06,1000.3524780273438,0,
1650920702071,3.459987055975944e-06,1000.3524780273438,0,
1650920702086,3.459987055975944e-06,1000.3524780273438,0,
1650920702101,3.3693277146085165e-06,1000.3524780273438,0,
1650920702116,2.976230234708055e-06,1000.3524780273438,0,
1650920702131,2.6019117740361253e-06,1000.3524780273438,0,
1650920702146,2.7275061711407034e-06,1000.3524780273438,0,
1650920702161,3.0384615001821658e-06,1000.3524780273438,0,
1650920702176,3.290420409030048e-06,1000.3524780273438,0,
1650920702191,3.219041900592856e-06,1000.3524780273438,0,
1650920702206,2.8925992410222534e-06,1000.3524780273438,0,
1650920702221,2.8925992410222534e-06,1000.3524780273438,0,
1650920702236,2.6014256491180276e-06,1000.3524780273438,0,
1650920702251,2.7616113129624864e-06,1000.3524780273438,0,
1650920702266,3.0639396300102817e-06,1000.3524780273438,0,
1650920702281,3.4505151234043296e-06,1000.3524780273438,0,
1650920702296,3.4505151234043296e-06,1000.3524780273438,0,
1650920702311,3.344285914863576e-06,1000.3524780273438,0,
1650920702326,2.946210088339285e-06,1000.3524780273438,0,
1650920702342,2.57234296441311e-06,1000.3524780273438,0,
1650920702356,2.7009739369532326e-06,1000.3524780273438,0,
1650920702371,3.0165854241204215e-06,1000.3524780273438,0,
1650920702386,3.272116828156868e-06,1000.3524780273438,0,
1650920702401,3.461236246948829e-06,1000.3524780273438,0,
1650920702416,3.461236246948829e-06,1000.3524780273438,0,
1650920702431,3.3702494874887634e-06,1000.3524780273438,0,
1650920702445,2.975266852445202e-06,1000.3524780273438,0,
1650920702462,2.6017996788141318e-06,1000.3524780273438,0,
1650920702478,2.72578336080187e-06,1000.3524780273438,0,
1650920702491,3.0340593184519093e-06,1000.3524780273438,0,
1650920702510,3.2836912851053057e-06,1000.3524780273438,0,
1650920702535,3.2104474030347774e-06,1000.3524780273438,0,
1650920702550,2.886052243411541e-06,1000.3524780273438,0,
1650920702565,2.598270384623902e-06,1000.3524780273438,0,
1650920702580,2.7607043193711434e-06,1000.3524780273438,0,
1650920702595,3.06513925352192e-06,1000.3524780273438,0,
1650920702610,3.294025191280525e-06,1000.3524780273438,0,
1650920702625,3.448905999903218e-06,1000.3524780273438,0,
1650920702640,3.341533101774985e-06,1000.3524780273438,0,
1650920702655,2.9422869829431875e-06,1000.3524780273438,0,
1650920702670,2.569143816799624e-06,1000.3524780273438,0,
1650920702686,2.698861635508365e-06,1000.3524780273438,0,
1650920702700,3.0161525046423776e-06,1000.3524780273438,0,
1650920702717,3.0161525046423776e-06,1000.3524780273438,0,
1650920702730,3.2735699733166257e-06,1000.3524780273438,0,
1650920702745,3.464023393462412e-06,1000.3524780273438,0,
1650920702760,3.373525260030874e-06,1000.3524780273438,0,
1650920702775,2.978335032821633e-06,1000.3524780273438,0,
1650920702791,2.604346263979096e-06,1000.3524780273438,0,
1650920702806,2.72618854069151e-06,1000.3524780273438,0,
1650920702821,3.033241000593989e-06,1000.3524780273438,0,
1650920702836,3.283753585492377e-06,1000.3524780273438,0,
1650920702851,3.210710474377265e-06,1000.3524780273438,0,
1650920702866,3.210710474377265e-06,1000.3524780273438,0,
1650920702881,3.1432086871063802e-06,1000.3524780273438,0,
1650920702896,2.8347017178020906e-06,1000.3524780273438,2,
1650920702911,2.704017788346391e-06,1000.3524780273438,2,
1650920702926,2.9239254217827693e-06,1000.3524780273438,2,
1650920702941,3.182027057846426e-06,1000.3524780273438,2,
1650920702956,3.379729378139018e-06,1000.3524780273438,2,
1650920702971,3.275751851106179e-06,1000.3524780273438,2,
1650920702986,3.275751851106179e-06,1000.3524780273438,2,
1650920703001,2.9004022508161142e-06,1000.3524780273438,2,
1650920703016,2.722434146562591e-06,1000.3524780273438,2,
1650920703031,3.0356759452843107e-06,1000.3524780273438,2,
1650920703046,3.0356759452843107e-06,1000.3524780273438,2,
1650920703061,3.2768709843367105e-06,1000.3524780273438,2,
1650920703076,3.4480533486203058e-06,1000.3524780273438,2,
1650920703091,3.353793999849586e-06,1000.3524780273438,2,
1650920703106,2.9643772450071992e-06,1000.3524780273438,2,
1650920703121,2.5937747523130383e-06,1000.3524780273438,2,
1650920703136,2.719910753512522e-06,1000.3524780273438,2,
1650920703151,3.0298076580947964e-06,1000.3524780273438,2,
1650920703166,3.2801217457745224e-06,1000.3524780273438,2,
1650920703181,3.2801217457745224e-06,1000.3524780273438,2,
1650920703195,3.4617660276126117e-06,1021.0050659179688,2,
1650920703210,3.115560957667185e-06,1062.310302734375,2,
1650920703225,2.7408623282099143e-06,1125.2674560546875,2,
1650920703240,2.6560230708128074e-06,1211.767578125,2,
1650920703255,2.86750969280547e-06,1323.374755859375,2,
1650920703270,3.1537506401946303e-06,1440.9761962890625,2,
1650920703285,3.358616140758386e-06,1565.678466796875,2,
1650920703300,3.358616140758386e-06,1697.0909423828125,2,
1650920703315,3.2743030260462547e-06,1697.0909423828125,2,
1650920703330,2.923047532021883e-06,1834.7528076171875,2,
1650920703345,2.604053406685125e-06,1978.036376953125,2,
1650920703360,2.7523092285264283e-06,2126.14794921875,2,
1650920703375,3.0592441362387035e-06,2278.131103515625,2,
1650920703390,3.293910594948102e-06,2432.880126953125,2,
1650920703405,3.202816969860578e-06,2589.160888671875,2,
1650920703420,3.116523885182687e-06,2745.640869140625,2,
1650920703435,2.8100848794565536e-06,2901.234130859375,2,
1650920703450,2.8100848794565536e-06,2901.234130859375,2,
1650920703465,2.6899194836005336e-06,3056.236572265625,2,
1650920703480,2.9166621970944107e-06,3211.1171875,2,
1650920703495,3.1765403036843054e-06,3366.33935546875,2,
1650920703510,3.365571274116519e-06,3522.36328125,2,
1650920703525,3.263392500230111e-06,3679.65234375,2,
1650920703540,3.1559875424136408e-06,3838.6796875,2,
1650920703555,2.806416205203277e-06,3999.93212890625,2,
1650920703569,2.806416205203277e-06,3999.93212890625,2,
1650920703584,2.662663064256776e-06,4163.9169921875,2,
1650920703600,2.8908648346259724e-06,4331.16845703125,2,
1650920703615,3.16091700369725e-06,4502.25390625,2,
1650920703630,3.374152584001422e-06,4858.40771484375,2,
1650920703645,3.282026227680035e-06,4858.40771484375,2,
1650920703660,2.911692945417599e-06,5044.8505859375,2,
1650920703675,2.5820581868174486e-06,5237.89501953125,2,
1650920703690,2.7305065941618523e-06,5438.41162109375,2,
1650920703705,3.03784554489539e-06,5647.36767578125,2,
1650920703720,3.2793252557894448e-06,5865.84765625,2,
1650920703735,3.4520144254202023e-06,6095.07275390625,2,
1650920703751,3.3538758543727454e-06,6336.4296875,2,
1650920703766,2.9641071250807727e-06,6591.50048828125,2,
1650920703781,2.9641071250807727e-06,6591.50048828125,2,
1650920703796,2.5930007723218296e-06,6862.10107421875,2,
1650920703811,2.7181904442841187e-06,7150.328125,2,
1650920703825,3.0279552447609603e-06,7308.2939453125,2,
1650920703840,3.278560598118929e-06,6944.5888671875,2,
1650920703855,3.460743300820468e-06,6888.07275390625,2,
1650920703870,3.369539854247705e-06,6834.09912109375,2,
1650920703885,2.9766820262011606e-06,6780.52099609375,2,
1650920703900,2.9766820262011606e-06,6780.52099609375,2,
1650920703915,2.605333293104195e-06,6727.31982421875,2,
1650920703930,2.7308751668897457e-06,6674.49267578125,2,
1650920703945,3.041080844923272e-06,6972.6162109375,2,
1650920703960,3.2908849334489787e-06,7266.8486328125,2,
1650920703975,3.2183331768464996e-06,7316.89306640625,2,
1650920703990,2.892157908718218e-06,6943.77392578125,2,
1650920704005,2.6017651180154644e-06,6887.1982421875,2,
1650920704020,2.7625906113826204e-06,6833.23046875,2,
1650920704035,2.7625906113826204e-06,6833.23046875,2,
1650920704050,3.0647920539195184e-06,6779.65771484375,2,
1650920704065,3.2943112273642328e-06,6726.46240234375,2,
1650920704080,3.451403244980611e-06,6673.6416015625,2,
1650920704095,3.3449102829763433e-06,6971.70166015625,2,
1650920704110,2.9465741135936696e-06,7265.87158203125,2,
1650920704125,2.572532139311079e-06,7316.82080078125,2,
1650920704140,2.7010908070224104e-06,6943.78076171875,2,
1650920704155,3.016697519342415e-06,6887.20556640625,2,
1650920704170,3.016697519342415e-06,6887.20556640625,2,
1650920704185,3.461291271378286e-06,6779.66552734375,2,
1650920704200,3.370298600202659e-06,6726.4697265625,2,
1650920704215,2.9753573471680284e-06,6673.64892578125,2,
1650920704230,2.9753573471680284e-06,6971.70947265625,2,
1650920704245,2.601366759336088e-06,6971.70947265625,2,
1650920704260,2.7253922780801076e-06,7265.88037109375,2,
1650920704275,3.033678467545542e-06,7316.82177734375,2,
1650920704290,3.2833017939992715e-06,6943.78076171875,2,
1650920704305,3.211187504348345e-06,6887.20556640625,2,
1650920704320,3.142382183796144e-06,6833.23779296875,2,
1650920704335,2.8354936603136593e-06,6779.66552734375,2,
1650920704350,2.7039841370424256e-06,6726.4697265625,2,
1650920704365,2.9245688892842736e-06,6673.64892578125,2,
1650920704380,2.9245688892842736e-06,6673.64892578125,2,
1650920704395,3.182704176651896e-06,6971.70947265625,2,
1650920704410,3.3807657473516883e-06,7265.88037109375,2,
1650920704426,3.276735242252471e-06,7316.82177734375,2,
1650920704441,2.901124389609322e-06,6943.78076171875,2,
1650920704456,2.5721303700265707e-06,6887.20556640625,2,
1650920704470,2.723228135437239e-06,6833.23779296875,2,
1650920704485,3.0357280138559872e-06,6779.66552734375,2,
1650920704500,3.0357280138559872e-06,6726.4697265625,2,
1650920704515,3.2769007702881936e-06,6726.4697265625,2,
1650920704530,3.448144752837834e-06,6673.64892578125,2,
1650920704545,3.353381089254981e-06,6971.70947265625,2,
1650920704560,2.9646057555510197e-06,7265.88037109375,2,
1650920704575,2.5939755232684547e-06,7316.82177734375,2,
1650920704590,2.7199887426831992e-06,6943.78076171875,2,
1650920704605,3.0297517241706373e-06,6887.20556640625,2,
1650920704620,3.2799816835904494e-06,6833.23779296875,2,
1650920704635,3.2799816835904494e-06,6833.23779296875,2,
1650920704650,3.46167530551611e-06,6779.66552734375,2,
1650920704665,3.1138897611526772e-06,6726.4697265625,2,
1650920704680,2.7391556614020374e-06,6673.64892578125,2,
1650920704696,2.653536967045511e-06,6971.70947265625,2,
1650920704710,2.866034265025519e-06,7265.88037109375,2,
1650920704725,3.1542392662231578e-06,7316.82177734375,2,
1650920704740,3.3595106287975796e-06,6943.78076171875,2,
1650920704755,3.274919208706706e-06,6887.20556640625,2,
1650920704770,2.9220982469269074e-06,6833.23779296875,2,
1650920704785,2.602497488624067e-06,6779.66552734375,2,
1650920704800,2.750051862676628e-06,6726.4697265625,2,
1650920704815,3.0570768103643786e-06,6673.64892578125,2,
1650920704830,3.0570768103643786e-06,6673.64892578125,2,
1650920704845,3.2909888432186563e-06,6971.70947265625,2,
1650920704860,3.4562954169814475e-06,7265.88037109375,2,
1650920704875,3.3515761970193125e-06,7316.82177734375,2,
1650920704890,2.9570953756774543e-06,6943.78076171875,2,
1650920704905,2.591647671579267e-06,6887.20556640625,2,
1650920704920,2.7179498829354998e-06,6833.23779296875,2,
1650920704935,3.0256064746936318e-06,6779.66552734375,2,
1650920704950,3.2747732348070713e-06,6726.4697265625,2,
1650920704966,3.2068205655377824e-06,6673.64892578125,2,
1650920704981,3.2068205655377824e-06,6673.64892578125,2,
1650920704996,3.1418878734257305e-06,6971.70947265625,2,
1650920705011,2.835264240275137e-06,7265.88037109375,2,
1650920705026,2.7042533474741504e-06,7316.82177734375,2,
1650920705041,2.9221671411505667e-06,6943.78076171875,2,
1650920705056,3.1797333122085547e-06,6887.20556640625,2,
1650920705071,3.375044798303861e-06,6833.23779296875,2,
1650920705085,3.2712650863686576e-06,6779.66552734375,2,
1650920705100,3.2712650863686576e-06,6779.66552734375,2,
1650920705115,3.1538604616798693e-06,6726.4697265625,2,
1650920705130,2.8049287266185274e-06,6673.64892578125,2,
1650920705146,2.6612663077685283e-06,6971.70947265625,2,
1650920705161,2.8894999104522867e-06,7265.88037109375,2,
1650920705176,3.1604618015990127e-06,7316.82177734375,2,
1650920705191,3.375762844370911e-06,6943.78076171875,2,
1650920705206,3.2801228826428996e-06,6887.20556640625,2,
1650920705221,2.9135660497559e-06,6833.23779296875,2,
1650920705236,2.9135660497559e-06,6833.23779296875,2,
1650920705251,2.5876881863950985e-06,6779.66552734375,2,
1650920705266,2.7356472855899483e-06,6726.4697265625,2,
1650920705281,3.041756599486689e-06,6673.64892578125,2,
1650920705296,3.283844307588879e-06,6971.70947265625,2,
1650920705311,3.4567208331282018e-06,7265.88037109375,2,
1650920705325,3.35738195644808e-06,7316.82177734375,2,
1650920705340,2.963706720038317e-06,6943.78076171875,2,
1650920705355,2.5921326596289873e-06,6887.20556640625,2,
1650920705370,2.7182031772099435e-06,6833.23779296875,2,
1650920705385,3.029688514288864e-06,6779.66552734375,2,
1650920705400,3.2818268209666712e-06,6726.4697265625,2,
1650920705415,3.4649053759494564e-06,6673.64892578125,2,
1650920705430,3.4649053759494564e-06,6971.70947265625,2,
1650920705445,3.1173797196970554e-06,6971.70947265625,2,
1650920705460,2.742800234045717e-06,7265.88037109375,2,
1650920705475,2.656979177118046e-06,7316.82177734375,2,
1650920705490,2.866952172553283e-06,6943.78076171875,2,
1650920705505,3.1544063858746085e-06,6887.20556640625,2,
1650920705520,3.358817366461153e-06,6833.23779296875,2,
1650920705535,3.2736643333919346e-06,6779.66552734375,2,
1650920705550,2.922364274127176e-06,6726.4697265625,2,
1650920705565,2.922364274127176e-06,6673.64892578125,2,
1650920705580,2.602997028589016e-06,6673.64892578125,2,
1650920705595,2.7504588615556713e-06,6971.70947265625,2,
1650920705610,3.0572402920370223e-06,7265.88037109375,2,
1650920705625,3.2913333143369528e-06,7316.82177734375,2,
1650920705640,3.455414343989105e-06,6943.78076171875,2,
1650920705655,3.3495693969598506e-06,6887.20556640625,2,
1650920705670,2.9548912152677076e-06,6833.23779296875,2,
1650920705685,2.591389147710288e-06,6779.66552734375,2,
1650920705700,2.591389147710288e-06,6779.66552734375,2,
1650920705714,2.718265022849664e-06,6726.4697265625,2,
1650920705729,3.0258520382631104e-06,6673.64892578125,2,
1650920705744,3.274583832535427e-06,6971.70947265625,2,
1650920705759,3.2083360110846115e-06,7265.88037109375,2,
1650920705774,3.1434396987606306e-06,7316.82177734375,2,
1650920705789,2.8358983854559483e-06,6943.78076171875,2,
1650920705804,2.707341309360345e-06,6887.20556640625,2,
1650920705819,2.707341309360345e-06,6887.20556640625,2,
1650920705834,2.9246400572446873e-06,6833.23779296875,2,
1650920705849,3.178373617629404e-06,6779.66552734375,2,
1650920705864,3.373479103174759e-06,6726.4697265625,2,
1650920705879,3.2701493637432577e-06,6673.64892578125,2,
1650920705894,3.155754257022636e-06,6971.70947265625,2,
1650920705909,2.8062611363566248e-06,7265.88037109375,2,
1650920705924,2.6624663860275177e-06,7316.82177734375,2,
1650920705939,2.8903730253659887e-06,6943.78076171875,2,
1650920705954,3.158597337460378e-06,6887.20556640625,2,
1650920705969,3.3738926958903903e-06,6833.23779296875,2,
1650920705984,3.28137230098946e-06,6779.66552734375,2,
1650920705999,2.9123982585588237e-06,6726.4697265625,2,
1650920706014,2.9123982585588237e-06,6673.64892578125,2,
1650920706029,2.5843567073025042e-06,6673.64892578125,2,
1650920706044,2.7326736926625017e-06,6971.70947265625,2,
1650920706059,3.0391881864488823e-06,7265.88037109375,2,
1650920706074,3.2814277801662683e-06,7316.82177734375,2,
1650920706089,3.453332055869396e-06,6943.78076171875,2,
1650920706104,3.3535989132360555e-06,6887.20556640625,2,
1650920706120,2.9634859401994618e-06,6833.23779296875,2,
1650920706135,2.591940074125887e-06,6779.66552734375,2,
1650920706150,2.591940074125887e-06,6779.66552734375,2,
1650920706165,2.7173966827831464e-06,6726.4697265625,2,
1650920706180,3.028094170076656e-06,6673.64892578125,2,
1650920706194,3.2797672702145064e-06,6971.70947265625,2,
1650920706209,3.4628851608431432e-06,7265.88037109375,2,
1650920706224,3.3719531984388595e-06,7316.82177734375,2,
1650920706239,2.978267275466351e-06,6943.78076171875,2,
1650920706254,2.978267275466351e-06,6887.20556640625,2,
1650920706269,2.7285962005407782e-06,6833.23779296875,2,
1650920706284,3.0387132028408814e-06,6779.66552734375,2,
1650920706299,3.2905481930356473e-06,6726.4697265625,2,
1650920706314,3.218011215722072e-06,6673.64892578125,2,
1650920706329,3.218011215722072e-06,6673.64892578125,2,
1650920706344,2.891662234105752e-06,6971.70947265625,2,
1650920706359,2.600635752969538e-06,7265.88037109375,2,
1650920706374,2.760950792435324e-06,7316.82177734375,2,
1650920706389,3.063919848500518e-06,6943.78076171875,2,
1650920706405,3.2929815461102407e-06,6887.20556640625,2,
1650920706420,3.450289113970939e-06,6833.23779296875,2,
1650920706435,0.41362816095352173,6694.58349609375,2,
1650920706450,0.9405339956283569,6471.22509765625,2,
1650920706465,1.4713040590286255,6163.75390625,2,
1650920706480,1.4713040590286255,6163.75390625,2,
1650920706494,1.9605463743209839,6103.1875,2,
1650920706510,2.409655809402466,5937.15576171875,2,
1650920706525,2.834266185760498,5682.24072265625,2,
1650920706540,3.2485880851745605,5417.26611328125,2,
1650920706555,3.6617889404296875,5369.05908203125,2,
1650920706570,4.075631618499756,5447.4736328125,2,
1650920706585,4.490795612335205,5523.9853515625,2,
1650920706600,4.907351493835449,5603.1474609375,2,
1650920706615,4.907351493835449,5603.1474609375,2,
1650920706630,5.3249664306640625,5684.95849609375,2,
1650920706645,5.7433342933654785,5769.67431640625,2,
1650920706660,6.162161350250244,5857.55615234375,2,
1650920706675,6.5814313888549805,5948.8857421875,2,
1650920706689,7.0010576248168945,6043.91064453125,2,
1650920706704,7.420905113220215,6142.91552734375,2,
1650920706719,7.840859889984131,6246.2177734375,2,
