time,Speed pointer 1,RPM pointer 1,
1659349344975,157.1261444091797,8407.4765625,
1659349344991,157.23629760742188,8417.5791015625,
1659349345007,157.3919219970703,8432.9267578125,
1659349345023,157.54635620117188,8434.0537109375,
1659349345039,157.74163818359375,8444.6416015625,
1659349345054,157.9223175048828,8442.2373046875,
1659349345069,158.1358642578125,8452.998046875,
1659349345084,158.32273864746094,8448.8056640625,
1659349345100,158.5307159423828,8455.9033203125,
1659349345115,158.69583129882812,8450.64453125,
1659349345131,158.91050720214844,8460.708984375,
1659349345146,159.0772705078125,8452.435546875,
1659349345162,159.30899047851562,8466.0068359375,
1659349345177,159.30899047851562,8466.0068359375,
1659349345193,159.49838256835938,8458.5810546875,
1659349345209,160.0104217529297,8453.287109375,
1659349345224,160.0104217529297,8453.287109375,
1659349345239,160.28704833984375,8465.9404296875,
1659349345254,160.52255249023438,8457.6669921875,
1659349345270,160.87509155273438,8470.392578125,
1659349345286,161.12973022460938,8445.7177734375,
1659349345302,161.44351196289062,8459.173828125,
1659349345317,161.76963806152344,8448.9326171875,
1659349345333,162.1323699951172,8445.7041015625,
1659349345349,162.0757293701172,8904.1572265625,
1659349345364,162.20211791992188,8646.0673828125,
1659349345380,162.03623962402344,8537.07421875,
1659349345396,162.03623962402344,8430.9296875,
1659349345411,161.8953399658203,8325.98828125,
1659349345427,161.84881591796875,8222.21875,
1659349345443,161.84881591796875,8222.21875,
1659349345458,161.6828155517578,8119.60693359375,
1659349345474,161.59036254882812,8566.083984375,
1659349345490,161.5364990234375,8339.0224609375,
1659349345506,161.54124450683594,7980.306640625,
1659349345522,161.64804077148438,7497.36962890625,
1659349345538,161.8314971923828,6891.66357421875,
1659349345554,161.97552490234375,6455.77197265625,
1659349345569,161.8072509765625,6346.37255859375,
1659349345585,161.61807250976562,6334.560546875,
1659349345601,161.42391967773438,6346.8125,
1659349345616,161.36727905273438,6377.27783203125,
1659349345631,161.28466796875,6389.45556640625,
1659349345646,161.35543823242188,6427.36865234375,
1659349345661,161.35543823242188,6427.36865234375,
1659349345677,161.46029663085938,6435.9140625,
1659349345692,161.59197998046875,6433.2041015625,
1659349345708,161.59197998046875,6433.2041015625,
1659349345723,161.71572875976562,6454.5556640625,
1659349345739,161.82266235351562,6449.69384765625,
1659349345755,161.8998260498047,6448.92822265625,
1659349345770,161.96600341796875,6455.16162109375,
1659349345786,162.05096435546875,6464.93701171875,
1659349345802,162.18218994140625,6470.08154296875,
1659349345818,162.2570037841797,6463.11572265625,
1659349345833,162.30189514160156,6469.5322265625,
1659349345849,162.40179443359375,6484.34716796875,
1659349345865,162.5489959716797,6485.05908203125,
1659349345881,162.57901000976562,6472.26953125,
1659349345896,162.6679229736328,6488.8212890625,
1659349345912,162.6929931640625,6490.60595703125,
1659349345928,162.6929931640625,6490.60595703125,
1659349345943,162.89646911621094,6509.49560546875,
1659349345959,162.9549102783203,6509.03857421875,
1659349345975,162.9549102783203,6509.03857421875,
1659349345990,163.0391387939453,6515.87255859375,
1659349346005,163.2346954345703,6521.68115234375,
1659349346021,163.21742248535156,6495.2421875,
1659349346036,163.3065643310547,6526.24267578125,
1659349346051,163.41534423828125,6528.6015625,
1659349346066,163.56993103027344,6529.12109375,
1659349346081,163.58670043945312,6513.8095703125,
1659349346096,163.65635681152344,6536.31494140625,
1659349346111,163.65635681152344,6536.31494140625,
1659349346126,163.7965850830078,6544.25390625,
1659349346142,163.9740753173828,6531.091796875,
1659349346157,163.9740753173828,6531.091796875,
1659349346172,164.00869750976562,6541.4970703125,
1659349346187,164.1487274169922,6558.22607421875,
1659349346203,164.24986267089844,6549.53466796875,
1659349346219,164.31106567382812,6548.4462890625,
1659349346235,164.3406219482422,6558.181640625,
1659349346250,164.4972686767578,6576.51904296875,
1659349346266,164.57965087890625,6562.6064453125,
1659349346281,164.6619415283203,6566.8095703125,
1659349346297,164.68572998046875,6570.65380859375,
1659349346313,164.81918334960938,6590.63525390625,
1659349346329,164.94482421875,6582.41259765625,
1659349346345,164.94482421875,6582.41259765625,
1659349346361,165.00132751464844,6590.59130859375,
1659349346377,165.00132751464844,6590.59130859375,
1659349346392,165.18716430664062,6611.6484375,
1659349346408,165.28367614746094,6590.158203125,
1659349346424,165.33193969726562,6589.67041015625,
1659349346440,165.41648864746094,6602.65576171875,
1659349346455,165.530517578125,6606.33349609375,
1659349346470,165.57215881347656,6602.23046875,
1659349346485,165.63320922851562,6615.41748046875,
1659349346500,165.68899536132812,6624.111328125,
1659349346515,165.8484344482422,6634.33740234375,
1659349346531,165.87051391601562,6617.30859375,
1659349346546,165.87051391601562,6617.30859375,
1659349346562,165.98773193359375,6637.47998046875,
1659349346578,166.16656494140625,6654.43701171875,
1659349346594,166.16656494140625,6654.43701171875,
1659349346610,166.25515747070312,6642.544921875,
1659349346626,166.31016540527344,6658.01513671875,
1659349346641,166.31016540527344,6658.01513671875,
1659349346657,166.50204467773438,6670.47509765625,
1659349346673,166.54551696777344,6645.1220703125,
1659349346688,166.60826110839844,6659.27490234375,
1659349346703,166.676025390625,6666.7197265625,
1659349346719,166.78895568847656,6676.15771484375,
1659349346735,166.91236877441406,6670.77978515625,
1659349346751,166.9854736328125,6664.42578125,
1659349346766,166.96096801757812,6668.09130859375,
1659349346781,167.10360717773438,6698.47705078125,
1659349346796,167.21575927734375,6686.306640625,
1659349346812,167.21575927734375,6686.306640625,
1659349346828,167.27980041503906,6692.837890625,
1659349346843,167.4535369873047,6708.52978515625,
1659349346858,167.4535369873047,6708.52978515625,
1659349346873,167.4639129638672,6687.54248046875,
1659349346889,167.5372772216797,6706.90625,
1659349346905,167.5614776611328,6710.84423828125,
1659349346920,167.76719665527344,6729.4208984375,
1659349346935,167.77529907226562,6699.2587890625,
1659349346951,167.8331298828125,6721.40087890625,
1659349346967,167.8800048828125,6729.1923828125,
1659349346983,168.03866577148438,6742.8955078125,
1659349346999,168.09683227539062,6725.42822265625,
1659349347015,168.10919189453125,6734.2978515625,
1659349347029,168.26373291015625,6754.17431640625,
1659349347044,168.26373291015625,6754.17431640625,
1659349347061,168.4273223876953,6735.470703125,
1659349347076,168.55267333984375,6744.26806640625,
1659349347090,168.55267333984375,6744.26806640625,
1659349347106,168.55899047851562,6733.5791015625,
1659349347121,168.61293029785156,6754.0390625,
1659349347136,168.69000244140625,6762.51513671875,
1659349347151,168.81129455566406,6764.05419921875,
1659349347167,168.83670043945312,6754.49560546875,
1659349347183,168.8899688720703,6768.29638671875,
1659349347199,168.9361572265625,6775.96826171875,
1659349347214,169.146728515625,6786.78662109375,
1659349347229,169.1050262451172,6753.36962890625,
1659349347244,169.1050262451172,6753.36962890625,
1659349347259,169.3001251220703,6793.9482421875,
1659349347275,169.3001251220703,6793.9482421875,
1659349347290,169.4364013671875,6782.86328125,
