time,Speed pointer 1,RPM pointer 1,
1659349419882,9.915814399719238,7.651089615213501e-43,
1659349419898,9.915814399719238,7.651089615213501e-43,
1659349419914,9.915814399719238,7.651089615213501e-43,
1659349419929,9.915814399719238,7.651089615213501e-43,
1659349419944,9.915814399719238,7.651089615213501e-43,
1659349419960,9.915814399719238,7.651089615213501e-43,
1659349419976,9.915814399719238,7.651089615213501e-43,
1659349419991,9.915814399719238,7.651089615213501e-43,
1659349420007,9.915814399719238,7.651089615213501e-43,
1659349420023,9.915814399719238,7.651089615213501e-43,
1659349420039,9.915814399719238,7.651089615213501e-43,
1659349420054,9.915814399719238,7.651089615213501e-43,
1659349420070,9.915814399719238,7.651089615213501e-43,
1659349420086,9.915814399719238,7.651089615213501e-43,
1659349420102,9.915814399719238,7.651089615213501e-43,
1659349420117,9.915814399719238,7.651089615213501e-43,
1659349420133,9.915814399719238,7.651089615213501e-43,
1659349420148,9.915814399719238,7.651089615213501e-43,
1659349420164,9.915814399719238,7.651089615213501e-43,
1659349420179,9.915814399719238,7.651089615213501e-43,
1659349420195,9.915814399719238,7.651089615213501e-43,
1659349420211,9.915814399719238,7.651089615213501e-43,
1659349420227,9.915814399719238,7.651089615213501e-43,
1659349420243,9.915814399719238,7.651089615213501e-43,
1659349420258,9.915814399719238,7.651089615213501e-43,
1659349420273,9.915814399719238,7.651089615213501e-43,
1659349420289,9.915814399719238,7.651089615213501e-43,
1659349420305,9.915814399719238,7.651089615213501e-43,
1659349420320,9.915814399719238,7.651089615213501e-43,
1659349420336,0.0,7.651089615213501e-43,
1659349420352,0.0,7.651089615213501e-43,
1659349420367,0.5745587348937988,7.651089615213501e-43,
1659349420383,1.16710364818573,7.651089615213501e-43,
1659349420398,1.8894877433776855,7.651089615213501e-43,
1659349420414,2.3616116046905518,7.651089615213501e-43,
1659349420429,2.3616116046905518,7.651089615213501e-43,
1659349420444,3.098466396331787,7.651089615213501e-43,
1659349420459,3.4833803176879883,7.651089615213501e-43,
1659349420474,3.959933280944824,7.651089615213501e-43,
1659349420490,4.474466323852539,7.651089615213501e-43,
1659349420506,4.877986431121826,7.651089615213501e-43,
1659349420522,5.400211334228516,7.651089615213501e-43,
1659349420538,5.748082637786865,7.651089615213501e-43,
1659349420554,6.358475685119629,7.651089615213501e-43,
1659349420570,6.6758012771606445,7.651089615213501e-43,
1659349420585,7.309028148651123,7.651089615213501e-43,
1659349420600,7.638469219207764,7.651089615213501e-43,
1659349420615,8.281384468078613,7.651089615213501e-43,
1659349420631,8.617815017700195,7.651089615213501e-43,
1659349420646,8.617815017700195,7.651089615213501e-43,
1659349420662,9.21994686126709,7.651089615213501e-43,
1659349420678,9.564939498901367,7.651089615213501e-43,
1659349420694,10.181904792785645,7.651089615213501e-43,
1659349420709,10.515815734863281,7.651089615213501e-43,
1659349420725,11.113691329956055,7.651089615213501e-43,
1659349420741,11.451201438903809,7.651089615213501e-43,
1659349420756,11.451201438903809,7.651089615213501e-43,
1659349420772,12.405094146728516,7.651089615213501e-43,
1659349420787,13.007038116455078,7.651089615213501e-43,
1659349420803,13.346505165100098,7.651089615213501e-43,
1659349420819,13.96977424621582,7.651089615213501e-43,
1659349420834,14.30572509765625,7.651089615213501e-43,
1659349420850,14.904966354370117,7.651089615213501e-43,
1659349420865,15.250601768493652,7.651089615213501e-43,
1659349420880,15.86774730682373,7.651089615213501e-43,
1659349420896,15.86774730682373,7.651089615213501e-43,
1659349420912,16.21705436706543,7.651089615213501e-43,
1659349420928,17.16452980041504,7.651089615213501e-43,
1659349420943,17.16452980041504,7.651089615213501e-43,
1659349420958,17.76125717163086,7.651089615213501e-43,
1659349420973,18.135787963867188,7.651089615213501e-43,
1659349420989,18.730409622192383,7.651089615213501e-43,
1659349421004,19.093242645263672,7.651089615213501e-43,
1659349421019,19.734413146972656,7.651089615213501e-43,
1659349421034,20.09897232055664,7.651089615213501e-43,
1659349421049,20.67657470703125,7.651089615213501e-43,
1659349421065,21.06150245666504,7.651089615213501e-43,
1659349421081,21.06150245666504,7.651089615213501e-43,
1659349421096,22.027307510375977,7.651089615213501e-43,
1659349421112,22.566913604736328,7.651089615213501e-43,
1659349421128,22.566913604736328,7.651089615213501e-43,
1659349421144,22.97812271118164,7.651089615213501e-43,
1659349421160,23.9643611907959,7.651089615213501e-43,
1659349421175,23.9643611907959,7.651089615213501e-43,
1659349421191,24.436662673950195,7.651089615213501e-43,
1659349421207,24.943931579589844,7.651089615213501e-43,
1659349421223,25.394426345825195,7.651089615213501e-43,
1659349421238,25.919960021972656,7.651089615213501e-43,
1659349421253,26.340606689453125,7.651089615213501e-43,
1659349421268,26.91191291809082,7.651089615213501e-43,
1659349421284,27.28746795654297,7.651089615213501e-43,
1659349421300,27.945987701416016,7.651089615213501e-43,
1659349421316,28.27487564086914,7.651089615213501e-43,
1659349421331,28.968347549438477,7.651089615213501e-43,
1659349421347,28.968347549438477,7.651089615213501e-43,
1659349421363,30.007169723510742,7.651089615213501e-43,
1659349421378,30.295063018798828,7.651089615213501e-43,
1659349421394,30.295063018798828,7.651089615213501e-43,
1659349421410,31.00670623779297,7.651089615213501e-43,
1659349421426,31.284381866455078,7.651089615213501e-43,
1659349421442,32.02817916870117,7.651089615213501e-43,
1659349421457,32.29648971557617,7.651089615213501e-43,
1659349421472,33.01414489746094,7.651089615213501e-43,
1659349421487,33.289344787597656,7.651089615213501e-43,
1659349421503,34.09428024291992,7.651089615213501e-43,
1659349421519,34.34135818481445,7.651089615213501e-43,
1659349421534,35.1510009765625,7.651089615213501e-43,
1659349421549,35.39921951293945,7.651089615213501e-43,
1659349421565,35.39921951293945,7.651089615213501e-43,
1659349421581,36.4383659362793,7.651089615213501e-43,
1659349421597,37.310691833496094,7.651089615213501e-43,
1659349421613,37.310691833496094,7.651089615213501e-43,
1659349421628,37.453468322753906,7.651089615213501e-43,
1659349421644,38.45808410644531,7.651089615213501e-43,
1659349421660,38.45808410644531,7.651089615213501e-43,
1659349421675,39.4674186706543,7.651089615213501e-43,
1659349421691,39.4759635925293,7.651089615213501e-43,
1659349421707,40.561622619628906,7.651089615213501e-43,
1659349421722,40.54678726196289,7.651089615213501e-43,
1659349421738,41.675193786621094,7.651089615213501e-43,
1659349421753,41.663185119628906,7.651089615213501e-43,
1659349421768,42.81593704223633,7.651089615213501e-43,
1659349421784,42.81520462036133,7.651089615213501e-43,
1659349421799,43.954776763916016,7.651089615213501e-43,
1659349421815,43.96120834350586,7.651089615213501e-43,
1659349421830,45.125762939453125,7.651089615213501e-43,
1659349421846,45.125762939453125,7.651089615213501e-43,
1659349421861,45.12654495239258,7.651089615213501e-43,
1659349421877,46.29383850097656,7.651089615213501e-43,
1659349421893,46.29383850097656,7.651089615213501e-43,
1659349421908,47.44367980957031,7.651089615213501e-43,
1659349421923,47.45082092285156,7.651089615213501e-43,
1659349421939,48.588069915771484,7.651089615213501e-43,
1659349421955,48.596092224121094,7.651089615213501e-43,
1659349421971,49.75994110107422,7.651089615213501e-43,
1659349421987,49.761844635009766,7.651089615213501e-43,
1659349422003,50.995338439941406,7.651089615213501e-43,
1659349422019,50.98824691772461,7.651089615213501e-43,
1659349422034,52.28667449951172,7.651089615213501e-43,
1659349422050,52.301025390625,7.651089615213501e-43,
1659349422066,52.301025390625,7.651089615213501e-43,
1659349422081,53.63386917114258,7.651089615213501e-43,
1659349422097,54.91371536254883,7.651089615213501e-43,
1659349422113,54.91371536254883,7.651089615213501e-43,
1659349422129,54.96935272216797,7.651089615213501e-43,
1659349422145,56.32493209838867,7.651089615213501e-43,
1659349422160,56.32493209838867,7.651089615213501e-43,
1659349422176,57.55167770385742,7.651089615213501e-43,
1659349422192,57.65409851074219,7.651089615213501e-43,
1659349422208,58.87942886352539,7.651089615213501e-43,
1659349422223,58.99014663696289,7.651089615213501e-43,
1659349422238,60.201316833496094,7.651089615213501e-43,
1659349422254,60.33317565917969,7.651089615213501e-43,
1659349422269,61.54548645019531,7.651089615213501e-43,
1659349422285,61.68280029296875,7.651089615213501e-43,
1659349422300,62.913246154785156,7.651089615213501e-43,
1659349422315,63.08451461791992,7.651089615213501e-43,
1659349422331,63.08451461791992,7.651089615213501e-43,
1659349422346,64.28031921386719,7.651089615213501e-43,
1659349422361,65.00791931152344,7.651089615213501e-43,
1659349422377,65.00791931152344,7.651089615213501e-43,
1659349422392,65.0932846069336,7.651089615213501e-43,
1659349422407,66.16284942626953,7.651089615213501e-43,
1659349422423,66.1923599243164,7.651089615213501e-43,
1659349422438,67.43802642822266,7.651089615213501e-43,
1659349422454,67.4433822631836,7.651089615213501e-43,
1659349422470,68.69789123535156,7.651089615213501e-43,
1659349422486,68.71590423583984,7.651089615213501e-43,
1659349422501,69.9649429321289,7.651089615213501e-43,
1659349422517,69.82390594482422,7.651089615213501e-43,
1659349422533,68.53523254394531,7.651089615213501e-43,
1659349422549,68.28254699707031,7.651089615213501e-43,
1659349422565,67.72411346435547,7.651089615213501e-43,
1659349422581,67.57061767578125,7.651089615213501e-43,
1659349422596,67.57061767578125,7.651089615213501e-43,
1659349422611,67.61628723144531,7.651089615213501e-43,
1659349422627,67.4788589477539,7.651089615213501e-43,
1659349422642,67.4788589477539,7.651089615213501e-43,
1659349422658,67.7550048828125,7.651089615213501e-43,
1659349422674,67.13032531738281,7.651089615213501e-43,
1659349422690,66.83818054199219,7.651089615213501e-43,
1659349422705,66.45320892333984,7.651089615213501e-43,
1659349422721,66.17588806152344,7.651089615213501e-43,
1659349422737,65.21487426757812,7.651089615213501e-43,
1659349422753,64.17652893066406,7.651089615213501e-43,
1659349422768,63.01506805419922,7.651089615213501e-43,
1659349422783,61.90095138549805,7.651089615213501e-43,
1659349422799,60.75553894042969,7.651089615213501e-43,
1659349422815,60.75553894042969,7.651089615213501e-43,
1659349422830,58.756690979003906,7.651089615213501e-43,
1659349422846,58.448272705078125,7.651089615213501e-43,
1659349422861,58.448272705078125,7.651089615213501e-43,
1659349422877,58.173709869384766,7.651089615213501e-43,
1659349422893,57.755104064941406,7.651089615213501e-43,
1659349422909,57.755104064941406,7.651089615213501e-43,
1659349422924,57.64323043823242,7.651089615213501e-43,
1659349422939,57.383033752441406,7.651089615213501e-43,
1659349422955,57.25505828857422,7.651089615213501e-43,
1659349422971,56.9768180847168,7.651089615213501e-43,
1659349422986,56.84463882446289,7.651089615213501e-43,
1659349423002,56.600830078125,7.651089615213501e-43,
1659349423017,56.44778060913086,7.651089615213501e-43,
1659349423033,56.18730545043945,7.651089615213501e-43,
1659349423049,56.03001403808594,7.651089615213501e-43,
1659349423065,55.742897033691406,7.651089615213501e-43,
1659349423080,55.742897033691406,7.651089615213501e-43,
1659349423096,55.53842544555664,7.651089615213501e-43,
1659349423111,55.00198745727539,7.651089615213501e-43,
1659349423127,55.00198745727539,7.651089615213501e-43,
1659349423142,54.70387649536133,7.651089615213501e-43,
1659349423158,54.49345779418945,7.651089615213501e-43,
1659349423174,54.183074951171875,7.651089615213501e-43,
1659349423189,53.99898910522461,7.651089615213501e-43,
1659349423205,53.67120361328125,7.651089615213501e-43,
1659349423221,53.4611930847168,7.651089615213501e-43,
1659349423237,53.177406311035156,7.651089615213501e-43,
1659349423253,52.95866394042969,7.651089615213501e-43,
1659349423268,52.58073043823242,7.651089615213501e-43,
1659349423283,52.35869216918945,7.651089615213501e-43,
1659349423299,51.95669937133789,7.651089615213501e-43,
1659349423315,51.76148986816406,7.651089615213501e-43,
1659349423331,51.36969757080078,7.651089615213501e-43,
1659349423346,51.36969757080078,7.651089615213501e-43,
1659349423362,51.14165496826172,7.651089615213501e-43,
1659349423377,50.46593475341797,7.651089615213501e-43,
1659349423392,50.46593475341797,7.651089615213501e-43,
1659349423408,50.09208679199219,7.651089615213501e-43,
1659349423424,49.82676696777344,7.651089615213501e-43,
1659349423440,49.55831527709961,7.651089615213501e-43,
1659349423456,49.27912521362305,7.651089615213501e-43,
1659349423471,48.89048385620117,7.651089615213501e-43,
1659349423487,48.680702209472656,7.651089615213501e-43,
1659349423502,48.31394577026367,7.651089615213501e-43,
1659349423518,48.033912658691406,7.651089615213501e-43,
1659349423533,47.70252990722656,7.651089615213501e-43,
1659349423548,47.44263458251953,7.651089615213501e-43,
1659349423564,47.44263458251953,7.651089615213501e-43,
1659349423579,47.03007888793945,7.651089615213501e-43,
1659349423595,46.396148681640625,7.651089615213501e-43,
1659349423610,46.396148681640625,7.651089615213501e-43,
1659349423626,46.09063720703125,7.651089615213501e-43,
1659349423641,45.80592727661133,7.651089615213501e-43,
1659349423657,45.527225494384766,7.651089615213501e-43,
1659349423672,45.33319091796875,7.651089615213501e-43,
1659349423688,45.205894470214844,7.651089615213501e-43,
1659349423704,45.152732849121094,7.651089615213501e-43,
1659349423720,44.976051330566406,7.651089615213501e-43,
1659349423736,44.99156951904297,7.651089615213501e-43,
1659349423751,44.85602569580078,7.651089615213501e-43,
1659349423767,44.95754623413086,7.651089615213501e-43,
1659349423783,44.879207611083984,7.651089615213501e-43,
1659349423799,44.99541473388672,7.651089615213501e-43,
1659349423815,44.85930252075195,7.651089615213501e-43,
1659349423831,45.032440185546875,7.651089615213501e-43,
1659349423847,44.95934295654297,7.651089615213501e-43,
1659349423863,45.11907196044922,7.651089615213501e-43,
1659349423879,45.11907196044922,7.651089615213501e-43,
1659349423895,45.060264587402344,7.651089615213501e-43,
1659349423910,45.1938362121582,7.651089615213501e-43,
1659349423926,45.1938362121582,7.651089615213501e-43,
1659349423941,45.19466018676758,7.651089615213501e-43,
1659349423957,45.41127014160156,7.651089615213501e-43,
1659349423973,45.32830047607422,7.651089615213501e-43,
1659349423988,45.53321075439453,7.651089615213501e-43,
1659349424004,45.60300827026367,7.651089615213501e-43,
1659349424020,45.68105697631836,7.651089615213501e-43,
1659349424036,45.850345611572266,7.651089615213501e-43,
1659349424052,45.91465759277344,7.651089615213501e-43,
1659349424067,45.94899368286133,7.651089615213501e-43,
1659349424083,46.18932342529297,7.651089615213501e-43,
1659349424099,46.18932342529297,7.651089615213501e-43,
1659349424114,46.379093170166016,7.651089615213501e-43,
1659349424130,46.30274200439453,7.651089615213501e-43,
1659349424146,46.30274200439453,7.651089615213501e-43,
1659349424162,46.4493293762207,7.651089615213501e-43,
1659349424178,46.89438247680664,7.651089615213501e-43,
1659349424194,46.89438247680664,7.651089615213501e-43,
1659349424209,47.00448226928711,7.651089615213501e-43,
1659349424224,47.07633972167969,7.651089615213501e-43,
1659349424241,47.061317443847656,7.651089615213501e-43,
1659349424256,47.41103744506836,7.651089615213501e-43,
1659349424271,47.22635269165039,7.651089615213501e-43,
1659349424287,47.49586486816406,7.651089615213501e-43,
1659349424303,47.463497161865234,7.651089615213501e-43,
1659349424318,47.65577697753906,7.651089615213501e-43,
1659349424334,47.65389633178711,7.651089615213501e-43,
1659349424349,47.933380126953125,7.651089615213501e-43,
1659349424365,47.8547477722168,7.651089615213501e-43,
1659349424381,48.267982482910156,7.651089615213501e-43,
1659349424397,48.218990325927734,7.651089615213501e-43,
1659349424412,48.218990325927734,7.651089615213501e-43,
1659349424428,48.76454544067383,7.651089615213501e-43,
1659349424444,49.315284729003906,7.651089615213501e-43,
1659349424460,49.315284729003906,7.651089615213501e-43,
1659349424475,49.33143615722656,7.651089615213501e-43,
1659349424491,49.9281005859375,7.651089615213501e-43,
1659349424507,49.998233795166016,7.651089615213501e-43,
1659349424523,50.519622802734375,7.651089615213501e-43,
1659349424538,50.658206939697266,7.651089615213501e-43,
1659349424554,51.208011627197266,7.651089615213501e-43,
1659349424570,51.387481689453125,7.651089615213501e-43,
1659349424586,51.930301666259766,7.651089615213501e-43,
1659349424601,52.17961120605469,7.651089615213501e-43,
1659349424616,52.773414611816406,7.651089615213501e-43,
1659349424632,52.975162506103516,7.651089615213501e-43,
1659349424648,53.615135192871094,7.651089615213501e-43,
1659349424664,53.83030700683594,7.651089615213501e-43,
1659349424680,53.83030700683594,7.651089615213501e-43,
1659349424695,54.49951934814453,7.651089615213501e-43,
1659349424710,55.43171310424805,7.651089615213501e-43,
1659349424726,55.43171310424805,7.651089615213501e-43,
1659349424741,55.72235107421875,7.651089615213501e-43,
1659349424757,56.40028762817383,7.651089615213501e-43,
1659349424772,56.72417449951172,7.651089615213501e-43,
1659349424788,57.35220718383789,7.651089615213501e-43,
1659349424803,57.71668243408203,7.651089615213501e-43,
1659349424818,58.345436096191406,7.651089615213501e-43,
1659349424833,58.75895690917969,7.651089615213501e-43,
1659349424849,59.35732650756836,7.651089615213501e-43,
1659349424864,59.78992462158203,7.651089615213501e-43,
1659349424879,60.42362594604492,7.651089615213501e-43,
1659349424894,60.42362594604492,7.651089615213501e-43,
1659349424910,60.89642333984375,7.651089615213501e-43,
1659349424926,61.50666427612305,7.651089615213501e-43,
1659349424941,61.985931396484375,7.651089615213501e-43,
1659349424957,62.62209701538086,7.651089615213501e-43,
1659349424973,63.13957977294922,7.651089615213501e-43,
1659349424988,63.68843460083008,7.651089615213501e-43,
1659349425003,64.21636962890625,7.651089615213501e-43,
1659349425019,64.79319763183594,7.651089615213501e-43,
1659349425035,65.33821105957031,7.651089615213501e-43,
1659349425051,65.83014678955078,7.651089615213501e-43,
1659349425066,66.36062622070312,7.651089615213501e-43,
1659349425082,66.91837310791016,7.651089615213501e-43,
1659349425098,67.3492660522461,7.651089615213501e-43,
1659349425113,67.81470489501953,7.651089615213501e-43,
1659349425129,67.81470489501953,7.651089615213501e-43,
1659349425144,68.77013397216797,7.651089615213501e-43,
1659349425160,68.77013397216797,7.651089615213501e-43,
1659349425175,69.06421661376953,7.651089615213501e-43,
1659349425191,69.5892333984375,7.651089615213501e-43,
1659349425206,69.9336166381836,7.651089615213501e-43,
1659349425221,70.46360778808594,7.651089615213501e-43,
1659349425237,70.73726654052734,7.651089615213501e-43,
1659349425253,71.37662506103516,7.651089615213501e-43,
1659349425268,71.63905334472656,7.651089615213501e-43,
1659349425283,72.20367431640625,7.651089615213501e-43,
1659349425299,72.56417846679688,7.651089615213501e-43,
1659349425315,73.03604888916016,7.651089615213501e-43,
1659349425330,73.46712493896484,7.651089615213501e-43,
1659349425345,73.46712493896484,7.651089615213501e-43,
1659349425361,73.89091491699219,7.651089615213501e-43,
1659349425377,74.72742462158203,7.651089615213501e-43,
1659349425393,74.72742462158203,7.651089615213501e-43,
1659349425408,75.17928314208984,7.651089615213501e-43,
1659349425423,75.5530014038086,7.651089615213501e-43,
1659349425438,75.93428802490234,7.651089615213501e-43,
1659349425454,76.390869140625,7.651089615213501e-43,
1659349425470,76.88141632080078,7.651089615213501e-43,
1659349425486,77.19872283935547,7.651089615213501e-43,
1659349425502,77.56878662109375,7.651089615213501e-43,
1659349425517,78.07696533203125,7.651089615213501e-43,
1659349425533,78.52365112304688,7.651089615213501e-43,
1659349425549,78.89632415771484,7.651089615213501e-43,
1659349425564,78.89632415771484,7.651089615213501e-43,
1659349425579,79.2711181640625,7.651089615213501e-43,
1659349425595,80.21733093261719,7.651089615213501e-43,
1659349425610,80.21733093261719,7.651089615213501e-43,
1659349425626,80.60355377197266,7.651089615213501e-43,
1659349425641,81.00468444824219,7.651089615213501e-43,
1659349425656,81.4994125366211,7.651089615213501e-43,
1659349425672,81.96678161621094,7.651089615213501e-43,
1659349425688,82.35205078125,7.651089615213501e-43,
1659349425704,82.8145751953125,7.651089615213501e-43,
1659349425720,83.30106353759766,7.651089615213501e-43,
1659349425735,83.78173065185547,7.651089615213501e-43,
1659349425751,84.15673828125,7.651089615213501e-43,
1659349425767,84.56373596191406,7.651089615213501e-43,
1659349425783,85.10752868652344,7.651089615213501e-43,
1659349425799,85.5323257446289,7.651089615213501e-43,
1659349425814,85.85517883300781,7.651089615213501e-43,
1659349425829,85.85517883300781,7.651089615213501e-43,
1659349425845,86.36754608154297,7.651089615213501e-43,
1659349425861,87.28079986572266,7.651089615213501e-43,
1659349425876,87.28079986572266,7.651089615213501e-43,
1659349425891,87.69489288330078,7.651089615213501e-43,
1659349425907,88.16405487060547,7.651089615213501e-43,
1659349425923,88.60751342773438,7.651089615213501e-43,
1659349425939,89.05421447753906,7.651089615213501e-43,
1659349425955,89.49405670166016,7.651089615213501e-43,
1659349425970,89.92611694335938,7.651089615213501e-43,
1659349425984,90.39251708984375,7.651089615213501e-43,
1659349426000,90.85343933105469,7.651089615213501e-43,
1659349426016,91.32411193847656,7.651089615213501e-43,
1659349426031,91.83440399169922,7.651089615213501e-43,
1659349426047,92.27124786376953,7.651089615213501e-43,
1659349426063,92.27124786376953,7.651089615213501e-43,
1659349426079,92.76870727539062,7.651089615213501e-43,
1659349426094,93.6377944946289,7.651089615213501e-43,
1659349426110,93.6377944946289,7.651089615213501e-43,
1659349426125,94.13188934326172,7.651089615213501e-43,
1659349426141,94.5495376586914,7.651089615213501e-43,
1659349426157,95.06477355957031,7.651089615213501e-43,
1659349426173,95.5240478515625,7.651089615213501e-43,
1659349426188,96.03424835205078,7.651089615213501e-43,
1659349426204,96.52801513671875,7.651089615213501e-43,
1659349426220,96.98661041259766,7.651089615213501e-43,
1659349426236,97.41374969482422,7.651089615213501e-43,
1659349426252,97.93913269042969,7.651089615213501e-43,
1659349426268,98.4490966796875,7.651089615213501e-43,
1659349426283,98.67103576660156,7.651089615213501e-43,
1659349426299,99.13597869873047,7.651089615213501e-43,
1659349426315,99.74095916748047,7.651089615213501e-43,
1659349426330,99.74095916748047,7.651089615213501e-43,
1659349426346,100.41048431396484,7.651089615213501e-43,
1659349426362,100.77403259277344,7.651089615213501e-43,
1659349426377,100.77403259277344,7.651089615213501e-43,
1659349426393,101.28805541992188,7.651089615213501e-43,
1659349426408,101.48664093017578,7.651089615213501e-43,
1659349426424,101.43135833740234,7.651089615213501e-43,
1659349426440,101.21146392822266,7.651089615213501e-43,
1659349426456,100.86247253417969,7.651089615213501e-43,
1659349426471,100.7381820678711,7.651089615213501e-43,
